graph_id,state_id,split,horizon_fraction,h_steps,K,z,collapse_fraction
g_n32_e96_k2_low_02,g_n32_e96_k2_low_02_p10,train,0.15,13,64,8,0.125
g_n32_e96_k2_low_03,g_n32_e96_k2_low_03_p0,test,0.05,5,64,1,0.015625
g_n32_e96_k2_low_03,g_n32_e96_k2_low_03_p0,test,0.1,10,64,2,0.03125
g_n32_e96_k2_low_03,g_n32_e96_k2_low_03_p0,test,0.15,15,64,5,0.078125
g_n32_e96_k2_low_03,g_n32_e96_k2_low_03_p5,test,0.05,5,64,0,0.0
g_n32_e96_k2_low_03,g_n32_e96_k2_low_03_p5,test,0.1,10,64,1,0.015625
g_n32_e96_k2_low_03,g_n32_e96_k2_low_03_p5,test,0.15,14,64,2,0.03125
g_n32_e96_k2_low_03,g_n32_e96_k2_low_03_p10,test,0.05,5,64,0,0.0
g_n32_e96_k2_low_03,g_n32_e96_k2_low_03_p10,test,0.1,9,64,3,0.046875
g_n32_e96_k2_low_03,g_n32_e96_k2_low_03_p10,test,0.15,13,64,6,0.09375
g_n32_e96_k2_low_04,g_n32_e96_k2_low_04_p0,train,0.05,5,64,0,0.0
g_n32_e96_k2_low_04,g_n32_e96_k2_low_04_p0,train,0.1,10,64,1,0.015625
g_n32_e96_k2_low_04,g_n32_e96_k2_low_04_p0,train,0.15,15,64,5,0.078125
g_n32_e96_k2_low_04,g_n32_e96_k2_low_04_p5,train,0.05,5,64,1,0.015625
g_n32_e96_k2_low_04,g_n32_e96_k2_low_04_p5,train,0.1,10,64,3,0.046875
g_n32_e96_k2_low_04,g_n32_e96_k2_low_04_p5,train,0.15,14,64,5,0.078125
g_n32_e96_k2_low_04,g_n32_e96_k2_low_04_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k2_low_04,g_n32_e96_k2_low_04_p10,train,0.1,9,64,5,0.078125
g_n32_e96_k2_low_04,g_n32_e96_k2_low_04_p10,train,0.15,13,64,8,0.125
g_n32_e96_k2_mid_05,g_n32_e96_k2_mid_05_p0,train,0.05,5,64,0,0.0
g_n32_e96_k2_mid_05,g_n32_e96_k2_mid_05_p0,train,0.1,10,64,0,0.0
g_n32_e96_k2_mid_05,g_n32_e96_k2_mid_05_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k2_mid_05,g_n32_e96_k2_mid_05_p5,train,0.05,5,64,0,0.0
g_n32_e96_k2_mid_05,g_n32_e96_k2_mid_05_p5,train,0.1,10,64,0,0.0
g_n32_e96_k2_mid_05,g_n32_e96_k2_mid_05_p5,train,0.15,14,64,1,0.015625
g_n32_e96_k2_mid_05,g_n32_e96_k2_mid_05_p10,train,0.05,5,64,4,0.0625
g_n32_e96_k2_mid_05,g_n32_e96_k2_mid_05_p10,train,0.1,9,64,6,0.09375
g_n32_e96_k2_mid_05,g_n32_e96_k2_mid_05_p10,train,0.15,13,64,10,0.15625
g_n32_e96_k2_mid_06,g_n32_e96_k2_mid_06_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k2_mid_06,g_n32_e96_k2_mid_06_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k2_mid_06,g_n32_e96_k2_mid_06_p0,validation,0.15,15,64,2,0.03125
g_n32_e96_k2_mid_06,g_n32_e96_k2_mid_06_p5,validation,0.05,5,64,1,0.015625
g_n32_e96_k2_mid_06,g_n32_e96_k2_mid_06_p5,validation,0.1,10,64,4,0.0625
g_n32_e96_k2_mid_06,g_n32_e96_k2_mid_06_p5,validation,0.15,14,64,10,0.15625
g_n32_e96_k2_mid_06,g_n32_e96_k2_mid_06_p10,validation,0.05,5,64,1,0.015625
g_n32_e96_k2_mid_06,g_n32_e96_k2_mid_06_p10,validation,0.1,9,64,2,0.03125
g_n32_e96_k2_mid_06,g_n32_e96_k2_mid_06_p10,validation,0.15,13,64,2,0.03125
g_n32_e96_k2_mid_07,g_n32_e96_k2_mid_07_p0,train,0.05,5,64,0,0.0
g_n32_e96_k2_mid_07,g_n32_e96_k2_mid_07_p0,train,0.1,10,64,1,0.015625
g_n32_e96_k2_mid_07,g_n32_e96_k2_mid_07_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k2_mid_07,g_n32_e96_k2_mid_07_p5,train,0.05,5,64,0,0.0
g_n32_e96_k2_mid_07,g_n32_e96_k2_mid_07_p5,train,0.1,10,64,2,0.03125
g_n32_e96_k2_mid_07,g_n32_e96_k2_mid_07_p5,train,0.15,14,64,2,0.03125
g_n32_e96_k2_mid_07,g_n32_e96_k2_mid_07_p10,train,0.05,5,64,7,0.109375
g_n32_e96_k2_mid_07,g_n32_e96_k2_mid_07_p10,train,0.1,9,64,13,0.203125
g_n32_e96_k2_mid_07,g_n32_e96_k2_mid_07_p10,train,0.15,13,64,20,0.3125
g_n32_e96_k2_mid_08,g_n32_e96_k2_mid_08_p0,test,0.05,5,64,0,0.0
g_n32_e96_k2_mid_08,g_n32_e96_k2_mid_08_p0,test,0.1,10,64,2,0.03125
g_n32_e96_k2_mid_08,g_n32_e96_k2_mid_08_p0,test,0.15,15,64,3,0.046875
g_n32_e96_k2_mid_08,g_n32_e96_k2_mid_08_p5,test,0.05,5,64,1,0.015625
g_n32_e96_k2_mid_08,g_n32_e96_k2_mid_08_p5,test,0.1,10,64,2,0.03125
g_n32_e96_k2_mid_08,g_n32_e96_k2_mid_08_p5,test,0.15,14,64,3,0.046875
g_n32_e96_k2_mid_08,g_n32_e96_k2_mid_08_p10,test,0.05,5,64,5,0.078125
g_n32_e96_k2_mid_08,g_n32_e96_k2_mid_08_p10,test,0.1,9,64,8,0.125
g_n32_e96_k2_mid_08,g_n32_e96_k2_mid_08_p10,test,0.15,13,64,13,0.203125
g_n32_e96_k2_mid_09,g_n32_e96_k2_mid_09_p0,train,0.05,5,64,0,0.0
g_n32_e96_k2_mid_09,g_n32_e96_k2_mid_09_p0,train,0.1,10,64,0,0.0
g_n32_e96_k2_mid_09,g_n32_e96_k2_mid_09_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k2_mid_09,g_n32_e96_k2_mid_09_p5,train,0.05,5,64,0,0.0
g_n32_e96_k2_mid_09,g_n32_e96_k2_mid_09_p5,train,0.1,10,64,1,0.015625
g_n32_e96_k2_mid_09,g_n32_e96_k2_mid_09_p5,train,0.15,14,64,7,0.109375
g_n32_e96_k2_mid_09,g_n32_e96_k2_mid_09_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k2_mid_09,g_n32_e96_k2_mid_09_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k2_mid_09,g_n32_e96_k2_mid_09_p10,train,0.15,13,64,2,0.03125
g_n32_e96_k2_high_10,g_n32_e96_k2_high_10_p0,train,0.05,5,64,0,0.0
g_n32_e96_k2_high_10,g_n32_e96_k2_high_10_p0,train,0.1,10,64,0,0.0
g_n32_e96_k2_high_10,g_n32_e96_k2_high_10_p0,train,0.15,15,64,0,0.0
g_n32_e96_k2_high_10,g_n32_e96_k2_high_10_p5,train,0.05,5,64,0,0.0
g_n32_e96_k2_high_10,g_n32_e96_k2_high_10_p5,train,0.1,10,64,0,0.0
g_n32_e96_k2_high_10,g_n32_e96_k2_high_10_p5,train,0.15,14,64,3,0.046875
g_n32_e96_k2_high_10,g_n32_e96_k2_high_10_p10,train,0.05,5,64,0,0.0
g_n32_e96_k2_high_10,g_n32_e96_k2_high_10_p10,train,0.1,9,64,0,0.0
g_n32_e96_k2_high_10,g_n32_e96_k2_high_10_p10,train,0.15,13,64,1,0.015625
g_n32_e96_k2_high_11,g_n32_e96_k2_high_11_p0,train,0.05,5,64,0,0.0
g_n32_e96_k2_high_11,g_n32_e96_k2_high_11_p0,train,0.1,10,64,0,0.0
g_n32_e96_k2_high_11,g_n32_e96_k2_high_11_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k2_high_11,g_n32_e96_k2_high_11_p5,train,0.05,5,64,4,0.0625
g_n32_e96_k2_high_11,g_n32_e96_k2_high_11_p5,train,0.1,10,64,8,0.125
g_n32_e96_k2_high_11,g_n32_e96_k2_high_11_p5,train,0.15,14,64,9,0.140625
g_n32_e96_k2_high_11,g_n32_e96_k2_high_11_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k2_high_11,g_n32_e96_k2_high_11_p10,train,0.1,9,64,2,0.03125
g_n32_e96_k2_high_11,g_n32_e96_k2_high_11_p10,train,0.15,13,64,4,0.0625
g_n32_e96_k2_high_12,g_n32_e96_k2_high_12_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k2_high_12,g_n32_e96_k2_high_12_p0,validation,0.1,10,64,1,0.015625
g_n32_e96_k2_high_12,g_n32_e96_k2_high_12_p0,validation,0.15,15,64,2,0.03125
g_n32_e96_k2_high_12,g_n32_e96_k2_high_12_p5,validation,0.05,5,64,0,0.0
g_n32_e96_k2_high_12,g_n32_e96_k2_high_12_p5,validation,0.1,10,64,0,0.0
g_n32_e96_k2_high_12,g_n32_e96_k2_high_12_p5,validation,0.15,14,64,2,0.03125
g_n32_e96_k2_high_12,g_n32_e96_k2_high_12_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k2_high_12,g_n32_e96_k2_high_12_p10,validation,0.1,9,64,2,0.03125
g_n32_e96_k2_high_12,g_n32_e96_k2_high_12_p10,validation,0.15,13,64,2,0.03125
g_n32_e96_k2_high_13,g_n32_e96_k2_high_13_p0,test,0.05,5,64,0,0.0
g_n32_e96_k2_high_13,g_n32_e96_k2_high_13_p0,test,0.1,10,64,1,0.015625
g_n32_e96_k2_high_13,g_n32_e96_k2_high_13_p0,test,0.15,15,64,2,0.03125
g_n32_e96_k2_high_13,g_n32_e96_k2_high_13_p5,test,0.05,5,64,7,0.109375
g_n32_e96_k2_high_13,g_n32_e96_k2_high_13_p5,test,0.1,10,64,10,0.15625
g_n32_e96_k2_high_13,g_n32_e96_k2_high_13_p5,test,0.15,14,64,13,0.203125
g_n32_e96_k2_high_13,g_n32_e96_k2_high_13_p10,test,0.05,5,64,1,0.015625
g_n32_e96_k2_high_13,g_n32_e96_k2_high_13_p10,test,0.1,9,64,1,0.015625
g_n32_e96_k2_high_13,g_n32_e96_k2_high_13_p10,test,0.15,13,64,4,0.0625
g_n32_e96_k2_high_14,g_n32_e96_k2_high_14_p0,train,0.05,5,64,0,0.0
g_n32_e96_k2_high_14,g_n32_e96_k2_high_14_p0,train,0.1,10,64,2,0.03125
g_n32_e96_k2_high_14,g_n32_e96_k2_high_14_p0,train,0.15,15,64,3,0.046875
g_n32_e96_k2_high_14,g_n32_e96_k2_high_14_p5,train,0.05,5,64,0,0.0
g_n32_e96_k2_high_14,g_n32_e96_k2_high_14_p5,train,0.1,10,64,0,0.0
g_n32_e96_k2_high_14,g_n32_e96_k2_high_14_p5,train,0.15,14,64,3,0.046875
g_n32_e96_k2_high_14,g_n32_e96_k2_high_14_p10,train,0.05,5,64,0,0.0
g_n32_e96_k2_high_14,g_n32_e96_k2_high_14_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k2_high_14,g_n32_e96_k2_high_14_p10,train,0.15,13,64,1,0.015625
g_n32_e96_k3_low_00,g_n32_e96_k3_low_00_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_00,g_n32_e96_k3_low_00_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_00,g_n32_e96_k3_low_00_p0,train,0.15,15,64,2,0.03125
g_n32_e96_k3_low_00,g_n32_e96_k3_low_00_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_00,g_n32_e96_k3_low_00_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_00,g_n32_e96_k3_low_00_p5,train,0.15,14,64,0,0.0
g_n32_e96_k3_low_00,g_n32_e96_k3_low_00_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_00,g_n32_e96_k3_low_00_p10,train,0.1,9,64,2,0.03125
g_n32_e96_k3_low_00,g_n32_e96_k3_low_00_p10,train,0.15,13,64,4,0.0625
g_n32_e96_k3_low_01,g_n32_e96_k3_low_01_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_01,g_n32_e96_k3_low_01_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_01,g_n32_e96_k3_low_01_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k3_low_01,g_n32_e96_k3_low_01_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_01,g_n32_e96_k3_low_01_p5,train,0.1,10,64,2,0.03125
g_n32_e96_k3_low_01,g_n32_e96_k3_low_01_p5,train,0.15,14,64,5,0.078125
g_n32_e96_k3_low_01,g_n32_e96_k3_low_01_p10,train,0.05,5,64,4,0.0625
g_n32_e96_k3_low_01,g_n32_e96_k3_low_01_p10,train,0.1,9,64,7,0.109375
g_n32_e96_k3_low_01,g_n32_e96_k3_low_01_p10,train,0.15,13,64,10,0.15625
g_n32_e96_k3_low_02,g_n32_e96_k3_low_02_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_02,g_n32_e96_k3_low_02_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k3_low_02,g_n32_e96_k3_low_02_p0,validation,0.15,15,64,0,0.0
g_n32_e96_k3_low_02,g_n32_e96_k3_low_02_p5,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_02,g_n32_e96_k3_low_02_p5,validation,0.1,10,64,3,0.046875
g_n32_e96_k3_low_02,g_n32_e96_k3_low_02_p5,validation,0.15,14,64,6,0.09375
g_n32_e96_k3_low_02,g_n32_e96_k3_low_02_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_02,g_n32_e96_k3_low_02_p10,validation,0.1,9,64,3,0.046875
g_n32_e96_k3_low_02,g_n32_e96_k3_low_02_p10,validation,0.15,13,64,11,0.171875
g_n32_e96_k3_low_03,g_n32_e96_k3_low_03_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_03,g_n32_e96_k3_low_03_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_03,g_n32_e96_k3_low_03_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_low_03,g_n32_e96_k3_low_03_p5,train,0.05,5,64,1,0.015625
g_n32_e96_k3_low_03,g_n32_e96_k3_low_03_p5,train,0.1,10,64,2,0.03125
g_n32_e96_k3_low_03,g_n32_e96_k3_low_03_p5,train,0.15,14,64,3,0.046875
g_n32_e96_k3_low_03,g_n32_e96_k3_low_03_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_03,g_n32_e96_k3_low_03_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k3_low_03,g_n32_e96_k3_low_03_p10,train,0.15,13,64,3,0.046875
g_n32_e96_k3_low_04,g_n32_e96_k3_low_04_p0,test,0.05,5,64,0,0.0
g_n32_e96_k3_low_04,g_n32_e96_k3_low_04_p0,test,0.1,10,64,0,0.0
g_n32_e96_k3_low_04,g_n32_e96_k3_low_04_p0,test,0.15,15,64,2,0.03125
g_n32_e96_k3_low_04,g_n32_e96_k3_low_04_p5,test,0.05,5,64,0,0.0
g_n32_e96_k3_low_04,g_n32_e96_k3_low_04_p5,test,0.1,10,64,4,0.0625
g_n32_e96_k3_low_04,g_n32_e96_k3_low_04_p5,test,0.15,14,64,6,0.09375
g_n32_e96_k3_low_04,g_n32_e96_k3_low_04_p10,test,0.05,5,64,0,0.0
g_n32_e96_k3_low_04,g_n32_e96_k3_low_04_p10,test,0.1,9,64,1,0.015625
g_n32_e96_k3_low_04,g_n32_e96_k3_low_04_p10,test,0.15,13,64,2,0.03125
g_n32_e96_k3_mid_05,g_n32_e96_k3_mid_05_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_05,g_n32_e96_k3_mid_05_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_05,g_n32_e96_k3_mid_05_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_mid_05,g_n32_e96_k3_mid_05_p5,train,0.05,5,64,1,0.015625
g_n32_e96_k3_mid_05,g_n32_e96_k3_mid_05_p5,train,0.1,10,64,2,0.03125
g_n32_e96_k3_mid_05,g_n32_e96_k3_mid_05_p5,train,0.15,14,64,3,0.046875
g_n32_e96_k3_mid_05,g_n32_e96_k3_mid_05_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_mid_05,g_n32_e96_k3_mid_05_p10,train,0.1,9,64,3,0.046875
g_n32_e96_k3_mid_05,g_n32_e96_k3_mid_05_p10,train,0.15,13,64,6,0.09375
g_n32_e96_k3_mid_06,g_n32_e96_k3_mid_06_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_06,g_n32_e96_k3_mid_06_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_06,g_n32_e96_k3_mid_06_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k3_mid_06,g_n32_e96_k3_mid_06_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_06,g_n32_e96_k3_mid_06_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_06,g_n32_e96_k3_mid_06_p5,train,0.15,14,64,1,0.015625
g_n32_e96_k3_mid_06,g_n32_e96_k3_mid_06_p10,train,0.05,5,64,5,0.078125
g_n32_e96_k3_mid_06,g_n32_e96_k3_mid_06_p10,train,0.1,9,64,8,0.125
g_n32_e96_k3_mid_06,g_n32_e96_k3_mid_06_p10,train,0.15,13,64,12,0.1875
g_n32_e96_k3_mid_07,g_n32_e96_k3_mid_07_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_07,g_n32_e96_k3_mid_07_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k3_mid_07,g_n32_e96_k3_mid_07_p0,validation,0.15,15,64,1,0.015625
g_n32_e96_k3_mid_07,g_n32_e96_k3_mid_07_p5,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_07,g_n32_e96_k3_mid_07_p5,validation,0.1,10,64,0,0.0
g_n32_e96_k3_mid_07,g_n32_e96_k3_mid_07_p5,validation,0.15,14,64,3,0.046875
g_n32_e96_k3_mid_07,g_n32_e96_k3_mid_07_p10,validation,0.05,5,64,3,0.046875
g_n32_e96_k3_mid_07,g_n32_e96_k3_mid_07_p10,validation,0.1,9,64,10,0.15625
g_n32_e96_k3_mid_07,g_n32_e96_k3_mid_07_p10,validation,0.15,13,64,13,0.203125
g_n32_e96_k3_mid_08,g_n32_e96_k3_mid_08_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_08,g_n32_e96_k3_mid_08_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_08,g_n32_e96_k3_mid_08_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_mid_08,g_n32_e96_k3_mid_08_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_08,g_n32_e96_k3_mid_08_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_08,g_n32_e96_k3_mid_08_p5,train,0.15,14,64,2,0.03125
g_n32_e96_k3_mid_08,g_n32_e96_k3_mid_08_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_08,g_n32_e96_k3_mid_08_p10,train,0.1,9,64,0,0.0
g_n32_e96_k3_mid_08,g_n32_e96_k3_mid_08_p10,train,0.15,13,64,0,0.0
g_n32_e96_k3_mid_09,g_n32_e96_k3_mid_09_p0,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_09,g_n32_e96_k3_mid_09_p0,test,0.1,10,64,1,0.015625
g_n32_e96_k3_mid_09,g_n32_e96_k3_mid_09_p0,test,0.15,15,64,2,0.03125
g_n32_e96_k3_mid_09,g_n32_e96_k3_mid_09_p5,test,0.05,5,64,5,0.078125
g_n32_e96_k3_mid_09,g_n32_e96_k3_mid_09_p5,test,0.1,10,64,6,0.09375
g_n32_e96_k3_mid_09,g_n32_e96_k3_mid_09_p5,test,0.15,14,64,8,0.125
g_n32_e96_k3_mid_09,g_n32_e96_k3_mid_09_p10,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_09,g_n32_e96_k3_mid_09_p10,test,0.1,9,64,0,0.0
g_n32_e96_k3_mid_09,g_n32_e96_k3_mid_09_p10,test,0.15,13,64,0,0.0
g_n32_e96_k3_high_10,g_n32_e96_k3_high_10_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_high_10,g_n32_e96_k3_high_10_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k3_high_10,g_n32_e96_k3_high_10_p0,validation,0.15,15,64,0,0.0
g_n32_e96_k3_high_10,g_n32_e96_k3_high_10_p5,validation,0.05,5,64,1,0.015625
g_n32_e96_k3_high_10,g_n32_e96_k3_high_10_p5,validation,0.1,10,64,1,0.015625
g_n32_e96_k3_high_10,g_n32_e96_k3_high_10_p5,validation,0.15,14,64,1,0.015625
g_n32_e96_k3_high_10,g_n32_e96_k3_high_10_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k3_high_10,g_n32_e96_k3_high_10_p10,validation,0.1,9,64,0,0.0
g_n32_e96_k3_high_10,g_n32_e96_k3_high_10_p10,validation,0.15,13,64,1,0.015625
g_n32_e96_k3_high_11,g_n32_e96_k3_high_11_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_high_11,g_n32_e96_k3_high_11_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_high_11,g_n32_e96_k3_high_11_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k3_high_11,g_n32_e96_k3_high_11_p5,train,0.05,5,64,4,0.0625
g_n32_e96_k3_high_11,g_n32_e96_k3_high_11_p5,train,0.1,10,64,10,0.15625
g_n32_e96_k3_high_11,g_n32_e96_k3_high_11_p5,train,0.15,14,64,13,0.203125
g_n32_e96_k3_high_11,g_n32_e96_k3_high_11_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_high_11,g_n32_e96_k3_high_11_p10,train,0.1,9,64,0,0.0
g_n32_e96_k3_high_11,g_n32_e96_k3_high_11_p10,train,0.15,13,64,0,0.0
g_n32_e96_k3_high_12,g_n32_e96_k3_high_12_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_high_12,g_n32_e96_k3_high_12_p0,train,0.1,10,64,1,0.015625
g_n32_e96_k3_high_12,g_n32_e96_k3_high_12_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k3_high_12,g_n32_e96_k3_high_12_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_high_12,g_n32_e96_k3_high_12_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_high_12,g_n32_e96_k3_high_12_p5,train,0.15,14,64,0,0.0
g_n32_e96_k3_high_12,g_n32_e96_k3_high_12_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_high_12,g_n32_e96_k3_high_12_p10,train,0.1,9,64,3,0.046875
g_n32_e96_k3_high_12,g_n32_e96_k3_high_12_p10,train,0.15,13,64,6,0.09375
g_n32_e96_k3_high_13,g_n32_e96_k3_high_13_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_high_13,g_n32_e96_k3_high_13_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_high_13,g_n32_e96_k3_high_13_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k3_high_13,g_n32_e96_k3_high_13_p5,train,0.05,5,64,4,0.0625
g_n32_e96_k3_high_13,g_n32_e96_k3_high_13_p5,train,0.1,10,64,11,0.171875
g_n32_e96_k3_high_13,g_n32_e96_k3_high_13_p5,train,0.15,14,64,16,0.25
g_n32_e96_k3_high_13,g_n32_e96_k3_high_13_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_high_13,g_n32_e96_k3_high_13_p10,train,0.1,9,64,0,0.0
g_n32_e96_k3_high_13,g_n32_e96_k3_high_13_p10,train,0.15,13,64,0,0.0
g_n32_e96_k3_high_14,g_n32_e96_k3_high_14_p0,test,0.05,5,64,0,0.0
g_n32_e96_k3_high_14,g_n32_e96_k3_high_14_p0,test,0.1,10,64,0,0.0
g_n32_e96_k3_high_14,g_n32_e96_k3_high_14_p0,test,0.15,15,64,0,0.0
g_n32_e96_k3_high_14,g_n32_e96_k3_high_14_p5,test,0.05,5,64,0,0.0
g_n32_e96_k3_high_14,g_n32_e96_k3_high_14_p5,test,0.1,10,64,0,0.0
g_n32_e96_k3_high_14,g_n32_e96_k3_high_14_p5,test,0.15,14,64,0,0.0
g_n32_e96_k3_high_14,g_n32_e96_k3_high_14_p10,test,0.05,5,64,0,0.0
g_n32_e96_k3_high_14,g_n32_e96_k3_high_14_p10,test,0.1,9,64,2,0.03125
g_n32_e96_k3_high_14,g_n32_e96_k3_high_14_p10,test,0.15,13,64,2,0.03125
