row_id,code_id,q_id,split,q,K,z,failure_fraction,rank_z,rank_failure_fraction,mean_residual_size,mean_ambiguity_dim
code_n32_k16_cw3_070_q02,code_n32_k16_cw3_070,q02,test,0.3,256,65,0.25390625,25,0.09765625,2.10546875,0.11328125
code_n32_k16_cw3_070_q03,code_n32_k16_cw3_070,q03,test,0.36,256,124,0.484375,57,0.22265625,4.53515625,0.26171875
code_n32_k16_cw3_071_q00,code_n32_k16_cw3_071,q00,train,0.18,256,4,0.015625,1,0.00390625,0.09375,0.00390625
code_n32_k16_cw3_071_q01,code_n32_k16_cw3_071,q01,train,0.24,256,19,0.07421875,9,0.03515625,0.5390625,0.03515625
code_n32_k16_cw3_071_q02,code_n32_k16_cw3_071,q02,train,0.3,256,54,0.2109375,26,0.1015625,1.83984375,0.10546875
code_n32_k16_cw3_071_q03,code_n32_k16_cw3_071,q03,train,0.36,256,119,0.46484375,46,0.1796875,4.5546875,0.2578125
code_n32_k16_cw3_072_q00,code_n32_k16_cw3_072,q00,train,0.18,256,13,0.05078125,11,0.04296875,0.1796875,0.04296875
code_n32_k16_cw3_072_q01,code_n32_k16_cw3_072,q01,train,0.24,256,24,0.09375,14,0.0546875,0.4921875,0.0546875
code_n32_k16_cw3_072_q02,code_n32_k16_cw3_072,q02,train,0.3,256,77,0.30078125,45,0.17578125,1.85546875,0.1875
code_n32_k16_cw3_072_q03,code_n32_k16_cw3_072,q03,train,0.36,256,132,0.515625,87,0.33984375,4.58203125,0.4375
code_n32_k16_cw3_073_q00,code_n32_k16_cw3_073,q00,train,0.18,256,12,0.046875,5,0.01953125,0.24609375,0.01953125
code_n32_k16_cw3_073_q01,code_n32_k16_cw3_073,q01,train,0.24,256,24,0.09375,13,0.05078125,0.57421875,0.0546875
code_n32_k16_cw3_073_q02,code_n32_k16_cw3_073,q02,train,0.3,256,78,0.3046875,44,0.171875,2.4453125,0.2421875
code_n32_k16_cw3_073_q03,code_n32_k16_cw3_073,q03,train,0.36,256,124,0.484375,74,0.2890625,4.453125,0.41796875
code_n32_k16_cw3_074_q00,code_n32_k16_cw3_074,q00,test,0.18,256,14,0.0546875,5,0.01953125,0.26953125,0.01953125
code_n32_k16_cw3_074_q01,code_n32_k16_cw3_074,q01,test,0.24,256,28,0.109375,12,0.046875,0.75390625,0.05859375
code_n32_k16_cw3_074_q02,code_n32_k16_cw3_074,q02,test,0.3,256,73,0.28515625,38,0.1484375,2.1484375,0.16796875
code_n32_k16_cw3_074_q03,code_n32_k16_cw3_074,q03,test,0.36,256,134,0.5234375,66,0.2578125,4.73828125,0.30859375
code_n32_k16_cw3_075_q00,code_n32_k16_cw3_075,q00,train,0.18,256,5,0.01953125,1,0.00390625,0.1015625,0.00390625
code_n32_k16_cw3_075_q01,code_n32_k16_cw3_075,q01,train,0.24,256,35,0.13671875,8,0.03125,0.8828125,0.03515625
code_n32_k16_cw3_075_q02,code_n32_k16_cw3_075,q02,train,0.3,256,75,0.29296875,32,0.125,2.3828125,0.16796875
code_n32_k16_cw3_075_q03,code_n32_k16_cw3_075,q03,train,0.36,256,142,0.5546875,78,0.3046875,5.12890625,0.44921875
code_n32_k16_cw3_076_q00,code_n32_k16_cw3_076,q00,test,0.18,256,11,0.04296875,1,0.00390625,0.20703125,0.00390625
code_n32_k16_cw3_076_q01,code_n32_k16_cw3_076,q01,test,0.24,256,31,0.12109375,9,0.03515625,0.6484375,0.03515625
code_n32_k16_cw3_076_q02,code_n32_k16_cw3_076,q02,test,0.3,256,69,0.26953125,23,0.08984375,2.0078125,0.09375
code_n32_k16_cw3_076_q03,code_n32_k16_cw3_076,q03,test,0.36,256,126,0.4921875,55,0.21484375,4.5546875,0.296875
code_n32_k16_cw3_077_q00,code_n32_k16_cw3_077,q00,test,0.18,256,14,0.0546875,5,0.01953125,0.3203125,0.01953125
code_n32_k16_cw3_077_q01,code_n32_k16_cw3_077,q01,test,0.24,256,28,0.109375,11,0.04296875,0.8125,0.046875
code_n32_k16_cw3_077_q02,code_n32_k16_cw3_077,q02,test,0.3,256,67,0.26171875,22,0.0859375,2.09765625,0.109375
code_n32_k16_cw3_077_q03,code_n32_k16_cw3_077,q03,test,0.36,256,122,0.4765625,49,0.19140625,4.19140625,0.25
code_n32_k16_cw3_078_q00,code_n32_k16_cw3_078,q00,train,0.18,256,18,0.0703125,16,0.0625,0.21875,0.0625
code_n32_k16_cw3_078_q01,code_n32_k16_cw3_078,q01,train,0.24,256,46,0.1796875,34,0.1328125,0.8125,0.140625
code_n32_k16_cw3_078_q02,code_n32_k16_cw3_078,q02,train,0.3,256,96,0.375,72,0.28125,2.25390625,0.2890625
code_n32_k16_cw3_078_q03,code_n32_k16_cw3_078,q03,train,0.36,256,144,0.5625,100,0.390625,4.48046875,0.53125
code_n32_k16_cw3_079_q00,code_n32_k16_cw3_079,q00,test,0.18,256,21,0.08203125,16,0.0625,0.2421875,0.0625
code_n32_k16_cw3_079_q01,code_n32_k16_cw3_079,q01,test,0.24,256,39,0.15234375,29,0.11328125,0.66015625,0.1171875
code_n32_k16_cw3_079_q02,code_n32_k16_cw3_079,q02,test,0.3,256,81,0.31640625,53,0.20703125,1.8046875,0.2265625
code_n32_k16_cw3_079_q03,code_n32_k16_cw3_079,q03,test,0.36,256,132,0.515625,92,0.359375,4.23046875,0.44921875
