graph_id,state_id,split,horizon_fraction,h_steps,K,z,collapse_fraction
g_n40_e80_k3_high_63,g_n40_e80_k3_high_63_p8,train,0.05,4,64,2,0.03125
g_n40_e80_k3_high_63,g_n40_e80_k3_high_63_p8,train,0.1,8,64,10,0.15625
g_n40_e80_k3_high_63,g_n40_e80_k3_high_63_p8,train,0.15,11,64,16,0.25
g_n40_e80_k3_high_64,g_n40_e80_k3_high_64_p0,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_64,g_n40_e80_k3_high_64_p0,test,0.1,8,64,0,0.0
g_n40_e80_k3_high_64,g_n40_e80_k3_high_64_p0,test,0.15,12,64,1,0.015625
g_n40_e80_k3_high_64,g_n40_e80_k3_high_64_p4,test,0.05,4,64,1,0.015625
g_n40_e80_k3_high_64,g_n40_e80_k3_high_64_p4,test,0.1,8,64,1,0.015625
g_n40_e80_k3_high_64,g_n40_e80_k3_high_64_p4,test,0.15,12,64,6,0.09375
g_n40_e80_k3_high_64,g_n40_e80_k3_high_64_p8,test,0.05,4,64,8,0.125
g_n40_e80_k3_high_64,g_n40_e80_k3_high_64_p8,test,0.1,8,64,17,0.265625
g_n40_e80_k3_high_64,g_n40_e80_k3_high_64_p8,test,0.15,11,64,22,0.34375
g_n40_e80_k3_high_65,g_n40_e80_k3_high_65_p0,validation,0.05,4,64,0,0.0
g_n40_e80_k3_high_65,g_n40_e80_k3_high_65_p0,validation,0.1,8,64,0,0.0
g_n40_e80_k3_high_65,g_n40_e80_k3_high_65_p0,validation,0.15,12,64,1,0.015625
g_n40_e80_k3_high_65,g_n40_e80_k3_high_65_p4,validation,0.05,4,64,1,0.015625
g_n40_e80_k3_high_65,g_n40_e80_k3_high_65_p4,validation,0.1,8,64,3,0.046875
g_n40_e80_k3_high_65,g_n40_e80_k3_high_65_p4,validation,0.15,12,64,12,0.1875
g_n40_e80_k3_high_65,g_n40_e80_k3_high_65_p8,validation,0.05,4,64,1,0.015625
g_n40_e80_k3_high_65,g_n40_e80_k3_high_65_p8,validation,0.1,8,64,7,0.109375
g_n40_e80_k3_high_65,g_n40_e80_k3_high_65_p8,validation,0.15,11,64,17,0.265625
g_n40_e80_k3_high_66,g_n40_e80_k3_high_66_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_66,g_n40_e80_k3_high_66_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_66,g_n40_e80_k3_high_66_p0,train,0.15,12,64,3,0.046875
g_n40_e80_k3_high_66,g_n40_e80_k3_high_66_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_66,g_n40_e80_k3_high_66_p4,train,0.1,8,64,4,0.0625
g_n40_e80_k3_high_66,g_n40_e80_k3_high_66_p4,train,0.15,12,64,9,0.140625
g_n40_e80_k3_high_66,g_n40_e80_k3_high_66_p8,train,0.05,4,64,1,0.015625
g_n40_e80_k3_high_66,g_n40_e80_k3_high_66_p8,train,0.1,8,64,6,0.09375
g_n40_e80_k3_high_66,g_n40_e80_k3_high_66_p8,train,0.15,11,64,19,0.296875
g_n40_e80_k3_high_67,g_n40_e80_k3_high_67_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_67,g_n40_e80_k3_high_67_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_67,g_n40_e80_k3_high_67_p0,train,0.15,12,64,3,0.046875
g_n40_e80_k3_high_67,g_n40_e80_k3_high_67_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_67,g_n40_e80_k3_high_67_p4,train,0.1,8,64,1,0.015625
g_n40_e80_k3_high_67,g_n40_e80_k3_high_67_p4,train,0.15,12,64,4,0.0625
g_n40_e80_k3_high_67,g_n40_e80_k3_high_67_p8,train,0.05,4,64,6,0.09375
g_n40_e80_k3_high_67,g_n40_e80_k3_high_67_p8,train,0.1,8,64,16,0.25
g_n40_e80_k3_high_67,g_n40_e80_k3_high_67_p8,train,0.15,11,64,23,0.359375
g_n40_e80_k3_high_68,g_n40_e80_k3_high_68_p0,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_68,g_n40_e80_k3_high_68_p0,test,0.1,8,64,1,0.015625
g_n40_e80_k3_high_68,g_n40_e80_k3_high_68_p0,test,0.15,12,64,4,0.0625
g_n40_e80_k3_high_68,g_n40_e80_k3_high_68_p4,test,0.05,4,64,1,0.015625
g_n40_e80_k3_high_68,g_n40_e80_k3_high_68_p4,test,0.1,8,64,2,0.03125
g_n40_e80_k3_high_68,g_n40_e80_k3_high_68_p4,test,0.15,12,64,5,0.078125
g_n40_e80_k3_high_68,g_n40_e80_k3_high_68_p8,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_68,g_n40_e80_k3_high_68_p8,test,0.1,8,64,2,0.03125
g_n40_e80_k3_high_68,g_n40_e80_k3_high_68_p8,test,0.15,11,64,7,0.109375
g_n40_e80_k3_high_69,g_n40_e80_k3_high_69_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_69,g_n40_e80_k3_high_69_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_69,g_n40_e80_k3_high_69_p0,train,0.15,12,64,0,0.0
g_n40_e80_k3_high_69,g_n40_e80_k3_high_69_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_69,g_n40_e80_k3_high_69_p4,train,0.1,8,64,2,0.03125
g_n40_e80_k3_high_69,g_n40_e80_k3_high_69_p4,train,0.15,12,64,6,0.09375
g_n40_e80_k3_high_69,g_n40_e80_k3_high_69_p8,train,0.05,4,64,7,0.109375
g_n40_e80_k3_high_69,g_n40_e80_k3_high_69_p8,train,0.1,8,64,16,0.25
g_n40_e80_k3_high_69,g_n40_e80_k3_high_69_p8,train,0.15,11,64,20,0.3125
g_n40_e80_k3_high_70,g_n40_e80_k3_high_70_p0,train,0.05,4,64,1,0.015625
g_n40_e80_k3_high_70,g_n40_e80_k3_high_70_p0,train,0.1,8,64,2,0.03125
g_n40_e80_k3_high_70,g_n40_e80_k3_high_70_p0,train,0.15,12,64,5,0.078125
g_n40_e80_k3_high_70,g_n40_e80_k3_high_70_p4,train,0.05,4,64,1,0.015625
g_n40_e80_k3_high_70,g_n40_e80_k3_high_70_p4,train,0.1,8,64,1,0.015625
g_n40_e80_k3_high_70,g_n40_e80_k3_high_70_p4,train,0.15,12,64,6,0.09375
g_n40_e80_k3_high_70,g_n40_e80_k3_high_70_p8,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_70,g_n40_e80_k3_high_70_p8,train,0.1,8,64,1,0.015625
g_n40_e80_k3_high_70,g_n40_e80_k3_high_70_p8,train,0.15,11,64,3,0.046875
g_n40_e80_k3_high_71,g_n40_e80_k3_high_71_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_71,g_n40_e80_k3_high_71_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_71,g_n40_e80_k3_high_71_p0,train,0.15,12,64,2,0.03125
g_n40_e80_k3_high_71,g_n40_e80_k3_high_71_p4,train,0.05,4,64,1,0.015625
g_n40_e80_k3_high_71,g_n40_e80_k3_high_71_p4,train,0.1,8,64,2,0.03125
g_n40_e80_k3_high_71,g_n40_e80_k3_high_71_p4,train,0.15,12,64,3,0.046875
g_n40_e80_k3_high_71,g_n40_e80_k3_high_71_p8,train,0.05,4,64,8,0.125
g_n40_e80_k3_high_71,g_n40_e80_k3_high_71_p8,train,0.1,8,64,12,0.1875
g_n40_e80_k3_high_71,g_n40_e80_k3_high_71_p8,train,0.15,11,64,19,0.296875
g_n40_e80_k3_high_72,g_n40_e80_k3_high_72_p0,validation,0.05,4,64,0,0.0
g_n40_e80_k3_high_72,g_n40_e80_k3_high_72_p0,validation,0.1,8,64,0,0.0
g_n40_e80_k3_high_72,g_n40_e80_k3_high_72_p0,validation,0.15,12,64,4,0.0625
g_n40_e80_k3_high_72,g_n40_e80_k3_high_72_p4,validation,0.05,4,64,1,0.015625
g_n40_e80_k3_high_72,g_n40_e80_k3_high_72_p4,validation,0.1,8,64,4,0.0625
g_n40_e80_k3_high_72,g_n40_e80_k3_high_72_p4,validation,0.15,12,64,7,0.109375
g_n40_e80_k3_high_72,g_n40_e80_k3_high_72_p8,validation,0.05,4,64,1,0.015625
g_n40_e80_k3_high_72,g_n40_e80_k3_high_72_p8,validation,0.1,8,64,4,0.0625
g_n40_e80_k3_high_72,g_n40_e80_k3_high_72_p8,validation,0.15,11,64,10,0.15625
g_n40_e80_k3_high_73,g_n40_e80_k3_high_73_p0,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_73,g_n40_e80_k3_high_73_p0,test,0.1,8,64,2,0.03125
g_n40_e80_k3_high_73,g_n40_e80_k3_high_73_p0,test,0.15,12,64,4,0.0625
g_n40_e80_k3_high_73,g_n40_e80_k3_high_73_p4,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_73,g_n40_e80_k3_high_73_p4,test,0.1,8,64,1,0.015625
g_n40_e80_k3_high_73,g_n40_e80_k3_high_73_p4,test,0.15,12,64,7,0.109375
g_n40_e80_k3_high_73,g_n40_e80_k3_high_73_p8,test,0.05,4,64,4,0.0625
g_n40_e80_k3_high_73,g_n40_e80_k3_high_73_p8,test,0.1,8,64,11,0.171875
g_n40_e80_k3_high_73,g_n40_e80_k3_high_73_p8,test,0.15,11,64,19,0.296875
g_n40_e80_k3_high_74,g_n40_e80_k3_high_74_p0,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_74,g_n40_e80_k3_high_74_p0,test,0.1,8,64,0,0.0
g_n40_e80_k3_high_74,g_n40_e80_k3_high_74_p0,test,0.15,12,64,2,0.03125
g_n40_e80_k3_high_74,g_n40_e80_k3_high_74_p4,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_74,g_n40_e80_k3_high_74_p4,test,0.1,8,64,1,0.015625
g_n40_e80_k3_high_74,g_n40_e80_k3_high_74_p4,test,0.15,12,64,10,0.15625
g_n40_e80_k3_high_74,g_n40_e80_k3_high_74_p8,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_74,g_n40_e80_k3_high_74_p8,test,0.1,8,64,5,0.078125
g_n40_e80_k3_high_74,g_n40_e80_k3_high_74_p8,test,0.15,11,64,7,0.109375
g_n40_e80_k3_high_75,g_n40_e80_k3_high_75_p0,validation,0.05,4,64,0,0.0
g_n40_e80_k3_high_75,g_n40_e80_k3_high_75_p0,validation,0.1,8,64,1,0.015625
g_n40_e80_k3_high_75,g_n40_e80_k3_high_75_p0,validation,0.15,12,64,3,0.046875
g_n40_e80_k3_high_75,g_n40_e80_k3_high_75_p4,validation,0.05,4,64,4,0.0625
g_n40_e80_k3_high_75,g_n40_e80_k3_high_75_p4,validation,0.1,8,64,10,0.15625
g_n40_e80_k3_high_75,g_n40_e80_k3_high_75_p4,validation,0.15,12,64,15,0.234375
g_n40_e80_k3_high_75,g_n40_e80_k3_high_75_p8,validation,0.05,4,64,4,0.0625
g_n40_e80_k3_high_75,g_n40_e80_k3_high_75_p8,validation,0.1,8,64,7,0.109375
g_n40_e80_k3_high_75,g_n40_e80_k3_high_75_p8,validation,0.15,11,64,9,0.140625
g_n40_e80_k3_high_76,g_n40_e80_k3_high_76_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_76,g_n40_e80_k3_high_76_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_76,g_n40_e80_k3_high_76_p0,train,0.15,12,64,6,0.09375
g_n40_e80_k3_high_76,g_n40_e80_k3_high_76_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_76,g_n40_e80_k3_high_76_p4,train,0.1,8,64,1,0.015625
g_n40_e80_k3_high_76,g_n40_e80_k3_high_76_p4,train,0.15,12,64,4,0.0625
g_n40_e80_k3_high_76,g_n40_e80_k3_high_76_p8,train,0.05,4,64,1,0.015625
g_n40_e80_k3_high_76,g_n40_e80_k3_high_76_p8,train,0.1,8,64,12,0.1875
g_n40_e80_k3_high_76,g_n40_e80_k3_high_76_p8,train,0.15,11,64,22,0.34375
g_n40_e80_k3_high_77,g_n40_e80_k3_high_77_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_77,g_n40_e80_k3_high_77_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_77,g_n40_e80_k3_high_77_p0,train,0.15,12,64,0,0.0
g_n40_e80_k3_high_77,g_n40_e80_k3_high_77_p4,train,0.05,4,64,1,0.015625
g_n40_e80_k3_high_77,g_n40_e80_k3_high_77_p4,train,0.1,8,64,6,0.09375
g_n40_e80_k3_high_77,g_n40_e80_k3_high_77_p4,train,0.15,12,64,12,0.1875
g_n40_e80_k3_high_77,g_n40_e80_k3_high_77_p8,train,0.05,4,64,3,0.046875
g_n40_e80_k3_high_77,g_n40_e80_k3_high_77_p8,train,0.1,8,64,8,0.125
g_n40_e80_k3_high_77,g_n40_e80_k3_high_77_p8,train,0.15,11,64,14,0.21875
g_n40_e80_k3_high_78,g_n40_e80_k3_high_78_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_78,g_n40_e80_k3_high_78_p0,train,0.1,8,64,1,0.015625
g_n40_e80_k3_high_78,g_n40_e80_k3_high_78_p0,train,0.15,12,64,5,0.078125
g_n40_e80_k3_high_78,g_n40_e80_k3_high_78_p4,train,0.05,4,64,1,0.015625
g_n40_e80_k3_high_78,g_n40_e80_k3_high_78_p4,train,0.1,8,64,5,0.078125
g_n40_e80_k3_high_78,g_n40_e80_k3_high_78_p4,train,0.15,12,64,6,0.09375
g_n40_e80_k3_high_78,g_n40_e80_k3_high_78_p8,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_78,g_n40_e80_k3_high_78_p8,train,0.1,8,64,4,0.0625
g_n40_e80_k3_high_78,g_n40_e80_k3_high_78_p8,train,0.15,11,64,13,0.203125
g_n40_e80_k3_high_79,g_n40_e80_k3_high_79_p0,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_79,g_n40_e80_k3_high_79_p0,test,0.1,8,64,1,0.015625
g_n40_e80_k3_high_79,g_n40_e80_k3_high_79_p0,test,0.15,12,64,3,0.046875
g_n40_e80_k3_high_79,g_n40_e80_k3_high_79_p4,test,0.05,4,64,1,0.015625
g_n40_e80_k3_high_79,g_n40_e80_k3_high_79_p4,test,0.1,8,64,3,0.046875
g_n40_e80_k3_high_79,g_n40_e80_k3_high_79_p4,test,0.15,12,64,5,0.078125
g_n40_e80_k3_high_79,g_n40_e80_k3_high_79_p8,test,0.05,4,64,1,0.015625
g_n40_e80_k3_high_79,g_n40_e80_k3_high_79_p8,test,0.1,8,64,6,0.09375
g_n40_e80_k3_high_79,g_n40_e80_k3_high_79_p8,test,0.15,11,64,14,0.21875
g_n40_e80_k3_high_80,g_n40_e80_k3_high_80_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_80,g_n40_e80_k3_high_80_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_80,g_n40_e80_k3_high_80_p0,train,0.15,12,64,3,0.046875
g_n40_e80_k3_high_80,g_n40_e80_k3_high_80_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_80,g_n40_e80_k3_high_80_p4,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_80,g_n40_e80_k3_high_80_p4,train,0.15,12,64,4,0.0625
g_n40_e80_k3_high_80,g_n40_e80_k3_high_80_p8,train,0.05,4,64,1,0.015625
g_n40_e80_k3_high_80,g_n40_e80_k3_high_80_p8,train,0.1,8,64,2,0.03125
g_n40_e80_k3_high_80,g_n40_e80_k3_high_80_p8,train,0.15,11,64,10,0.15625
g_n40_e80_k3_high_81,g_n40_e80_k3_high_81_p0,validation,0.05,4,64,0,0.0
g_n40_e80_k3_high_81,g_n40_e80_k3_high_81_p0,validation,0.1,8,64,0,0.0
g_n40_e80_k3_high_81,g_n40_e80_k3_high_81_p0,validation,0.15,12,64,2,0.03125
g_n40_e80_k3_high_81,g_n40_e80_k3_high_81_p4,validation,0.05,4,64,0,0.0
g_n40_e80_k3_high_81,g_n40_e80_k3_high_81_p4,validation,0.1,8,64,2,0.03125
g_n40_e80_k3_high_81,g_n40_e80_k3_high_81_p4,validation,0.15,12,64,9,0.140625
g_n40_e80_k3_high_81,g_n40_e80_k3_high_81_p8,validation,0.05,4,64,0,0.0
g_n40_e80_k3_high_81,g_n40_e80_k3_high_81_p8,validation,0.1,8,64,3,0.046875
g_n40_e80_k3_high_81,g_n40_e80_k3_high_81_p8,validation,0.15,11,64,7,0.109375
g_n40_e80_k3_high_82,g_n40_e80_k3_high_82_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_82,g_n40_e80_k3_high_82_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_82,g_n40_e80_k3_high_82_p0,train,0.15,12,64,1,0.015625
g_n40_e80_k3_high_82,g_n40_e80_k3_high_82_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_82,g_n40_e80_k3_high_82_p4,train,0.1,8,64,6,0.09375
g_n40_e80_k3_high_82,g_n40_e80_k3_high_82_p4,train,0.15,12,64,7,0.109375
g_n40_e80_k3_high_82,g_n40_e80_k3_high_82_p8,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_82,g_n40_e80_k3_high_82_p8,train,0.1,8,64,2,0.03125
g_n40_e80_k3_high_82,g_n40_e80_k3_high_82_p8,train,0.15,11,64,8,0.125
g_n40_e80_k3_high_83,g_n40_e80_k3_high_83_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_83,g_n40_e80_k3_high_83_p0,train,0.1,8,64,1,0.015625
g_n40_e80_k3_high_83,g_n40_e80_k3_high_83_p0,train,0.15,12,64,3,0.046875
g_n40_e80_k3_high_83,g_n40_e80_k3_high_83_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_83,g_n40_e80_k3_high_83_p4,train,0.1,8,64,2,0.03125
g_n40_e80_k3_high_83,g_n40_e80_k3_high_83_p4,train,0.15,12,64,7,0.109375
g_n40_e80_k3_high_83,g_n40_e80_k3_high_83_p8,train,0.05,4,64,3,0.046875
g_n40_e80_k3_high_83,g_n40_e80_k3_high_83_p8,train,0.1,8,64,7,0.109375
g_n40_e80_k3_high_83,g_n40_e80_k3_high_83_p8,train,0.15,11,64,13,0.203125
g_n40_e80_k3_high_84,g_n40_e80_k3_high_84_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_84,g_n40_e80_k3_high_84_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_84,g_n40_e80_k3_high_84_p0,train,0.15,12,64,1,0.015625
g_n40_e80_k3_high_84,g_n40_e80_k3_high_84_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_84,g_n40_e80_k3_high_84_p4,train,0.1,8,64,2,0.03125
g_n40_e80_k3_high_84,g_n40_e80_k3_high_84_p4,train,0.15,12,64,5,0.078125
g_n40_e80_k3_high_84,g_n40_e80_k3_high_84_p8,train,0.05,4,64,3,0.046875
g_n40_e80_k3_high_84,g_n40_e80_k3_high_84_p8,train,0.1,8,64,7,0.109375
g_n40_e80_k3_high_84,g_n40_e80_k3_high_84_p8,train,0.15,11,64,12,0.1875
g_n40_e80_k3_high_85,g_n40_e80_k3_high_85_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_85,g_n40_e80_k3_high_85_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_85,g_n40_e80_k3_high_85_p0,train,0.15,12,64,3,0.046875
g_n40_e80_k3_high_85,g_n40_e80_k3_high_85_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_85,g_n40_e80_k3_high_85_p4,train,0.1,8,64,4,0.0625
g_n40_e80_k3_high_85,g_n40_e80_k3_high_85_p4,train,0.15,12,64,7,0.109375
g_n40_e80_k3_high_85,g_n40_e80_k3_high_85_p8,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_85,g_n40_e80_k3_high_85_p8,train,0.1,8,64,6,0.09375
g_n40_e80_k3_high_85,g_n40_e80_k3_high_85_p8,train,0.15,11,64,14,0.21875
g_n40_e80_k3_high_86,g_n40_e80_k3_high_86_p0,validation,0.05,4,64,0,0.0
g_n40_e80_k3_high_86,g_n40_e80_k3_high_86_p0,validation,0.1,8,64,0,0.0
g_n40_e80_k3_high_86,g_n40_e80_k3_high_86_p0,validation,0.15,12,64,4,0.0625
g_n40_e80_k3_high_86,g_n40_e80_k3_high_86_p4,validation,0.05,4,64,0,0.0
g_n40_e80_k3_high_86,g_n40_e80_k3_high_86_p4,validation,0.1,8,64,0,0.0
g_n40_e80_k3_high_86,g_n40_e80_k3_high_86_p4,validation,0.15,12,64,0,0.0
g_n40_e80_k3_high_86,g_n40_e80_k3_high_86_p8,validation,0.05,4,64,0,0.0
g_n40_e80_k3_high_86,g_n40_e80_k3_high_86_p8,validation,0.1,8,64,1,0.015625
g_n40_e80_k3_high_86,g_n40_e80_k3_high_86_p8,validation,0.15,11,64,10,0.15625
g_n40_e80_k3_high_87,g_n40_e80_k3_high_87_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_87,g_n40_e80_k3_high_87_p0,train,0.1,8,64,1,0.015625
g_n40_e80_k3_high_87,g_n40_e80_k3_high_87_p0,train,0.15,12,64,4,0.0625
g_n40_e80_k3_high_87,g_n40_e80_k3_high_87_p4,train,0.05,4,64,3,0.046875
g_n40_e80_k3_high_87,g_n40_e80_k3_high_87_p4,train,0.1,8,64,4,0.0625
g_n40_e80_k3_high_87,g_n40_e80_k3_high_87_p4,train,0.15,12,64,6,0.09375
g_n40_e80_k3_high_87,g_n40_e80_k3_high_87_p8,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_87,g_n40_e80_k3_high_87_p8,train,0.1,8,64,8,0.125
g_n40_e80_k3_high_87,g_n40_e80_k3_high_87_p8,train,0.15,11,64,16,0.25
g_n40_e80_k3_high_88,g_n40_e80_k3_high_88_p0,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_88,g_n40_e80_k3_high_88_p0,test,0.1,8,64,1,0.015625
g_n40_e80_k3_high_88,g_n40_e80_k3_high_88_p0,test,0.15,12,64,2,0.03125
g_n40_e80_k3_high_88,g_n40_e80_k3_high_88_p4,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_88,g_n40_e80_k3_high_88_p4,test,0.1,8,64,3,0.046875
g_n40_e80_k3_high_88,g_n40_e80_k3_high_88_p4,test,0.15,12,64,9,0.140625
g_n40_e80_k3_high_88,g_n40_e80_k3_high_88_p8,test,0.05,4,64,0,0.0
g_n40_e80_k3_high_88,g_n40_e80_k3_high_88_p8,test,0.1,8,64,0,0.0
g_n40_e80_k3_high_88,g_n40_e80_k3_high_88_p8,test,0.15,11,64,5,0.078125
g_n40_e80_k3_high_89,g_n40_e80_k3_high_89_p0,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_89,g_n40_e80_k3_high_89_p0,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_89,g_n40_e80_k3_high_89_p0,train,0.15,12,64,3,0.046875
g_n40_e80_k3_high_89,g_n40_e80_k3_high_89_p4,train,0.05,4,64,0,0.0
g_n40_e80_k3_high_89,g_n40_e80_k3_high_89_p4,train,0.1,8,64,0,0.0
g_n40_e80_k3_high_89,g_n40_e80_k3_high_89_p4,train,0.15,12,64,5,0.078125
g_n40_e80_k3_high_89,g_n40_e80_k3_high_89_p8,train,0.05,4,64,2,0.03125
g_n40_e80_k3_high_89,g_n40_e80_k3_high_89_p8,train,0.1,8,64,9,0.140625
g_n40_e80_k3_high_89,g_n40_e80_k3_high_89_p8,train,0.15,11,64,14,0.21875
g_n40_e120_k2_low_00,g_n40_e120_k2_low_00_p0,validation,0.05,6,64,1,0.015625
g_n40_e120_k2_low_00,g_n40_e120_k2_low_00_p0,validation,0.1,12,64,3,0.046875
g_n40_e120_k2_low_00,g_n40_e120_k2_low_00_p0,validation,0.15,18,64,9,0.140625
g_n40_e120_k2_low_00,g_n40_e120_k2_low_00_p6,validation,0.05,6,64,1,0.015625
g_n40_e120_k2_low_00,g_n40_e120_k2_low_00_p6,validation,0.1,12,64,1,0.015625
g_n40_e120_k2_low_00,g_n40_e120_k2_low_00_p6,validation,0.15,18,64,6,0.09375
g_n40_e120_k2_low_00,g_n40_e120_k2_low_00_p12,validation,0.05,6,64,4,0.0625
g_n40_e120_k2_low_00,g_n40_e120_k2_low_00_p12,validation,0.1,11,64,13,0.203125
g_n40_e120_k2_low_00,g_n40_e120_k2_low_00_p12,validation,0.15,17,64,24,0.375
g_n40_e120_k2_low_01,g_n40_e120_k2_low_01_p0,train,0.05,6,64,0,0.0
g_n40_e120_k2_low_01,g_n40_e120_k2_low_01_p0,train,0.1,12,64,1,0.015625
g_n40_e120_k2_low_01,g_n40_e120_k2_low_01_p0,train,0.15,18,64,2,0.03125
g_n40_e120_k2_low_01,g_n40_e120_k2_low_01_p6,train,0.05,6,64,0,0.0
g_n40_e120_k2_low_01,g_n40_e120_k2_low_01_p6,train,0.1,12,64,4,0.0625
g_n40_e120_k2_low_01,g_n40_e120_k2_low_01_p6,train,0.15,18,64,8,0.125
g_n40_e120_k2_low_01,g_n40_e120_k2_low_01_p12,train,0.05,6,64,8,0.125
g_n40_e120_k2_low_01,g_n40_e120_k2_low_01_p12,train,0.1,11,64,11,0.171875
g_n40_e120_k2_low_01,g_n40_e120_k2_low_01_p12,train,0.15,17,64,21,0.328125
g_n40_e120_k2_low_02,g_n40_e120_k2_low_02_p0,train,0.05,6,64,0,0.0
g_n40_e120_k2_low_02,g_n40_e120_k2_low_02_p0,train,0.1,12,64,3,0.046875
g_n40_e120_k2_low_02,g_n40_e120_k2_low_02_p0,train,0.15,18,64,7,0.109375
g_n40_e120_k2_low_02,g_n40_e120_k2_low_02_p6,train,0.05,6,64,10,0.15625
g_n40_e120_k2_low_02,g_n40_e120_k2_low_02_p6,train,0.1,12,64,23,0.359375
g_n40_e120_k2_low_02,g_n40_e120_k2_low_02_p6,train,0.15,18,64,27,0.421875
g_n40_e120_k2_low_02,g_n40_e120_k2_low_02_p12,train,0.05,6,64,5,0.078125
g_n40_e120_k2_low_02,g_n40_e120_k2_low_02_p12,train,0.1,11,64,7,0.109375
g_n40_e120_k2_low_02,g_n40_e120_k2_low_02_p12,train,0.15,17,64,11,0.171875
g_n40_e120_k2_low_03,g_n40_e120_k2_low_03_p0,train,0.05,6,64,0,0.0
g_n40_e120_k2_low_03,g_n40_e120_k2_low_03_p0,train,0.1,12,64,1,0.015625
g_n40_e120_k2_low_03,g_n40_e120_k2_low_03_p0,train,0.15,18,64,3,0.046875
g_n40_e120_k2_low_03,g_n40_e120_k2_low_03_p6,train,0.05,6,64,1,0.015625
g_n40_e120_k2_low_03,g_n40_e120_k2_low_03_p6,train,0.1,12,64,4,0.0625
g_n40_e120_k2_low_03,g_n40_e120_k2_low_03_p6,train,0.15,18,64,10,0.15625
g_n40_e120_k2_low_03,g_n40_e120_k2_low_03_p12,train,0.05,6,64,8,0.125
g_n40_e120_k2_low_03,g_n40_e120_k2_low_03_p12,train,0.1,11,64,18,0.28125
g_n40_e120_k2_low_03,g_n40_e120_k2_low_03_p12,train,0.15,17,64,25,0.390625
g_n40_e120_k2_low_04,g_n40_e120_k2_low_04_p0,test,0.05,6,64,0,0.0
g_n40_e120_k2_low_04,g_n40_e120_k2_low_04_p0,test,0.1,12,64,0,0.0
g_n40_e120_k2_low_04,g_n40_e120_k2_low_04_p0,test,0.15,18,64,3,0.046875
g_n40_e120_k2_low_04,g_n40_e120_k2_low_04_p6,test,0.05,6,64,0,0.0
g_n40_e120_k2_low_04,g_n40_e120_k2_low_04_p6,test,0.1,12,64,4,0.0625
g_n40_e120_k2_low_04,g_n40_e120_k2_low_04_p6,test,0.15,18,64,7,0.109375
g_n40_e120_k2_low_04,g_n40_e120_k2_low_04_p12,test,0.05,6,64,0,0.0
